gbifID,scientificName,species,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,countryCode,year,basisOfRecord,institutionCode,datasetKey,issues
2976170044,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.098387,-78.514087,,EC,2020.0,HUMAN_OBSERVATION,,14d5676a-2c54-4f94-9023-1e8dcd822aa0,"COUNTRY_DERIVED_FROM_COORDINATES,CONTINENT_DERIVED_FROM_COORDINATES"
2988304862,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.330157,-78.451073,202.0,EC,2020.0,HUMAN_OBSERVATION,iNaturalist,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
3958928658,Phaseolus vulgaris L.,Phaseolus vulgaris,-2.240239,-80.910934,,EC,2020.0,HUMAN_OBSERVATION,,14d5676a-2c54-4f94-9023-1e8dcd822aa0,"COORDINATE_ROUNDED,COUNTRY_DERIVED_FROM_COORDINATES,CONTINENT_DERIVED_FROM_COORDINATES"
2302239999,Phaseolus vulgaris L.,Phaseolus vulgaris,-1.504167,-78.049167,,EC,2019.0,PRESERVED_SPECIMEN,ECUAMZ,e053ff53-c156-4e2e-b9b5-4462e9625424,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84,TAXON_ID_NOT_FOUND,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,COLLECTION_MATCH_NONE,INSTITUTION_MATCH_FUZZY"
2626595636,Phaseolus vulgaris var. vulgaris,Phaseolus vulgaris,0.312407,-78.257828,,EC,2018.0,HUMAN_OBSERVATION,iNaturalist,50c9509d-22c7-4a22-a47d-8c48425ef4a7,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4464642776,Phaseolus vulgaris L.,Phaseolus vulgaris,-4.440611,-79.81275,,EC,2014.0,PRESERVED_SPECIMEN,LOJA,b5a8e29d-cd8c-4e04-90b2-422d900caab6,"RECORDED_DATE_INVALID,TAXON_ID_NOT_FOUND"
4067898734,Phaseolus vulgaris L.,Phaseolus vulgaris,-3.982905,-79.212067,,EC,2010.0,PRESERVED_SPECIMEN,UTPL,656934f9-7180-4c4e-b314-acb9cab221e8,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND,INSTITUTION_MATCH_NONE"
4067900412,Phaseolus vulgaris L.,Phaseolus vulgaris,-3.843,-79.344,,EC,2010.0,PRESERVED_SPECIMEN,UTPL,656934f9-7180-4c4e-b314-acb9cab221e8,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND,INSTITUTION_MATCH_NONE"
4067900874,Phaseolus vulgaris L.,Phaseolus vulgaris,-3.852,-79.33,,EC,2010.0,PRESERVED_SPECIMEN,UTPL,656934f9-7180-4c4e-b314-acb9cab221e8,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND,INSTITUTION_MATCH_NONE"
3855274667,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.827111,-91.048805,,EC,2005.0,PRESERVED_SPECIMEN,CDF,211ace54-dcc2-4243-ad2b-a76f63494cc9,"SCIENTIFIC_NAME_ID_NOT_FOUND,TAXON_ID_NOT_FOUND"
3855274952,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.858222,-91.017361,,EC,2005.0,PRESERVED_SPECIMEN,CDF,211ace54-dcc2-4243-ad2b-a76f63494cc9,"SCIENTIFIC_NAME_ID_NOT_FOUND,TAXON_ID_NOT_FOUND"
3855271588,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.862222,-89.457944,,EC,2004.0,PRESERVED_SPECIMEN,CDF,211ace54-dcc2-4243-ad2b-a76f63494cc9,"SCIENTIFIC_NAME_ID_NOT_FOUND,TAXON_ID_NOT_FOUND"
3855275594,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.643997,-90.29125,,EC,2004.0,PRESERVED_SPECIMEN,CDF,211ace54-dcc2-4243-ad2b-a76f63494cc9,"SCIENTIFIC_NAME_ID_NOT_FOUND,TAXON_ID_NOT_FOUND"
3855269256,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.819194,-91.028888,,EC,2004.0,PRESERVED_SPECIMEN,CDF,211ace54-dcc2-4243-ad2b-a76f63494cc9,"SCIENTIFIC_NAME_ID_NOT_FOUND,TAXON_ID_NOT_FOUND"
3855271673,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.841972,-91.012805,,EC,2004.0,PRESERVED_SPECIMEN,CDF,211ace54-dcc2-4243-ad2b-a76f63494cc9,"SCIENTIFIC_NAME_ID_NOT_FOUND,TAXON_ID_NOT_FOUND"
3855271756,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.870388,-91.088222,,EC,2004.0,PRESERVED_SPECIMEN,CDF,211ace54-dcc2-4243-ad2b-a76f63494cc9,"SCIENTIFIC_NAME_ID_NOT_FOUND,TAXON_ID_NOT_FOUND"
4048613393,Phaseolus vulgaris L.,Phaseolus vulgaris,-2.03333,-78.95,,EC,2004.0,PRESERVED_SPECIMEN,CHEP,1e30d1bb-7034-4d72-a696-190746dc9603,TAXON_ID_NOT_FOUND
3855273113,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.736658,-90.310836,,EC,2003.0,PRESERVED_SPECIMEN,CDF,211ace54-dcc2-4243-ad2b-a76f63494cc9,"SCIENTIFIC_NAME_ID_NOT_FOUND,TAXON_ID_NOT_FOUND"
3855273537,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.740788,-90.300363,,EC,2003.0,PRESERVED_SPECIMEN,CDF,211ace54-dcc2-4243-ad2b-a76f63494cc9,"SCIENTIFIC_NAME_ID_NOT_FOUND,TAXON_ID_NOT_FOUND"
3855265793,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.744008,-90.317825,,EC,2003.0,PRESERVED_SPECIMEN,CDF,211ace54-dcc2-4243-ad2b-a76f63494cc9,"SCIENTIFIC_NAME_ID_NOT_FOUND,TAXON_ID_NOT_FOUND"
3855267238,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.737944,-90.312805,,EC,2002.0,PRESERVED_SPECIMEN,CDF,211ace54-dcc2-4243-ad2b-a76f63494cc9,"SCIENTIFIC_NAME_ID_NOT_FOUND,TAXON_ID_NOT_FOUND"
3855273223,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.736533,-90.313302,,EC,2002.0,PRESERVED_SPECIMEN,CDF,211ace54-dcc2-4243-ad2b-a76f63494cc9,"SCIENTIFIC_NAME_ID_NOT_FOUND,TAXON_ID_NOT_FOUND"
3855273226,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.73713,-90.313127,,EC,2002.0,PRESERVED_SPECIMEN,CDF,211ace54-dcc2-4243-ad2b-a76f63494cc9,"SCIENTIFIC_NAME_ID_NOT_FOUND,TAXON_ID_NOT_FOUND"
1260126985,Phaseolus vulgaris L.,Phaseolus vulgaris,-1.51805,-78.49527,,EC,2001.0,PRESERVED_SPECIMEN,CHEP,e053ff53-c156-4e2e-b9b5-4462e9625424,"GEODETIC_DATUM_ASSUMED_WGS84,TAXON_ID_NOT_FOUND,COLLECTION_MATCH_NONE,INSTITUTION_MATCH_FUZZY"
3855262669,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.665472,-90.396861,,EC,2000.0,PRESERVED_SPECIMEN,CDF,211ace54-dcc2-4243-ad2b-a76f63494cc9,"SCIENTIFIC_NAME_ID_NOT_FOUND,TAXON_ID_NOT_FOUND"
3855262705,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.681235,-90.329028,,EC,2000.0,PRESERVED_SPECIMEN,CDF,211ace54-dcc2-4243-ad2b-a76f63494cc9,"SCIENTIFIC_NAME_ID_NOT_FOUND,TAXON_ID_NOT_FOUND"
3855266786,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.662083,-90.327611,,EC,2000.0,PRESERVED_SPECIMEN,CDF,211ace54-dcc2-4243-ad2b-a76f63494cc9,"SCIENTIFIC_NAME_ID_NOT_FOUND,TAXON_ID_NOT_FOUND"
3855265711,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.689388,-90.311333,,EC,2000.0,PRESERVED_SPECIMEN,CDF,211ace54-dcc2-4243-ad2b-a76f63494cc9,"SCIENTIFIC_NAME_ID_NOT_FOUND,TAXON_ID_NOT_FOUND"
3855273959,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.893777,-89.606749,,EC,1998.0,PRESERVED_SPECIMEN,CDF,211ace54-dcc2-4243-ad2b-a76f63494cc9,"SCIENTIFIC_NAME_ID_NOT_FOUND,TAXON_ID_NOT_FOUND"
3855275764,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.893777,-89.606749,,EC,1998.0,PRESERVED_SPECIMEN,CDF,211ace54-dcc2-4243-ad2b-a76f63494cc9,"SCIENTIFIC_NAME_ID_NOT_FOUND,TAXON_ID_NOT_FOUND"
3855261043,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.892861,-89.606666,,EC,1998.0,PRESERVED_SPECIMEN,CDF,211ace54-dcc2-4243-ad2b-a76f63494cc9,"SCIENTIFIC_NAME_ID_NOT_FOUND,TAXON_ID_NOT_FOUND"
3855279220,Phaseolus vulgaris L.,Phaseolus vulgaris,-0.927166,-89.610416,,EC,1996.0,PRESERVED_SPECIMEN,CDF,211ace54-dcc2-4243-ad2b-a76f63494cc9,"SCIENTIFIC_NAME_ID_NOT_FOUND,TAXON_ID_NOT_FOUND"
1301360683,Phaseolus vulgaris L.,Phaseolus vulgaris,-4.3,-79.9333,,EC,1993.0,OCCURRENCE,Bioversity-SINGER,07044577-bd82-4089-9f3a-f4a9d2170b2e,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
1301360989,Phaseolus vulgaris L.,Phaseolus vulgaris,-2.2667,-78.9333,,EC,1993.0,OCCURRENCE,Bioversity-SINGER,07044577-bd82-4089-9f3a-f4a9d2170b2e,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
1301361137,Phaseolus vulgaris L.,Phaseolus vulgaris,-1.9667,-78.9333,,EC,1993.0,OCCURRENCE,Bioversity-SINGER,07044577-bd82-4089-9f3a-f4a9d2170b2e,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
