cultivo,lat,lon,presencia,ET0_media_diaria,ET0_anual_mm,deficit_media_diaria,deficit_anual_mm,pct_dias_deficit,dias_estres_papa_anual,dias_estres_maiz_anual,dias_estres_frejol_anual,dias_estres_quinua_anual,dias_secos_anual,cdd_max,eventos_sequia_7d,eventos_sequia_15d,dias_helada_anual,pr_anual_mm,indice_aridez,tmax_media_anual,tmin_media_anual,rango_termico_diurno
quinua,-0.95,-78.5,1,4.001661163994338,1461.6067401489315,-1.811390489052832,-661.6103761265468,82.97471412465777,133.10535915606377,0.0,1.708892333709132,0.0235303591560637,244.88633032694477,62.3,8.941536479304235,2.635400225479143,0.0,799.9964,0.5473395164598426,25.041919708251953,18.156789779663086,6.885112762451172
quinua,-1.41,-78.66,1,3.836538045305408,1401.2955210478003,-1.9536203133708745,-713.5598194587117,84.36141085521017,67.57036761153165,0.0,0.0735323723626993,0.0,236.6507046223224,42.9,8.388573039136736,1.6853619745530684,0.0,687.7357,0.4907854698739414,26.057886123657227,19.590803146362305,6.467069149017334
quinua,0.15,-78.1,1,3.542450756517302,1293.8801388179445,-1.0741807416083842,-392.34451587246224,80.65469479787406,34.82493155097439,0.0,0.0058825897890159,0.0,240.5596855371235,46.7,8.347394910613625,1.988315348687389,0.0,901.53564,0.6967696034352393,22.160184860229492,13.3174409866333,8.842743873596191
quinua,-0.88,-78.08,1,3.6478414774969927,1332.3740996557767,5.15312217747866,1882.1778753240803,56.58640682879691,92.9478599613464,0.0,0.0,0.0,131.96707803188917,23.4,2.0559651312610727,0.1176517957803188,0.0,3214.5518,2.4126513092857858,21.558897018432617,12.820033073425293,8.738866806030273
quinua,-1.93,-78.58,1,3.7492624089874047,1369.4180948826497,-1.0122847284378698,-369.7369970619319,80.59027218553713,46.54305041069415,0.0,0.0735323723626993,0.0,246.82758495732,48.6,9.335669995168304,2.2677383636656465,0.0,999.68115,0.7300021604152491,25.041919708251953,18.156789779663086,6.885112762451172
quinua,-1.68,-78.61,1,4.1180366737369365,1504.112895082416,-2.22429775250155,-812.424754101191,85.59107746819132,148.37656224834916,0.0,3.220717909486229,0.0852975519407312,251.66307376389108,54.3,9.765099049766466,2.529513609276856,0.0,691.6882,0.4598637352677847,26.057886123657227,19.590803146362305,6.467069149017334
quinua,-1.66,-78.95,1,3.8622931837778864,1410.7025853748733,-1.348590534511742,-492.5726927304137,78.68094701240135,125.39034264776936,0.0,1.558886294089225,0.0558846029956514,211.8526473667257,60.0,7.373826300531488,2.153027862779836,0.0,918.13,0.6508308215862935,28.737197875976562,21.382944107055664,7.354296684265137
quinua,-0.83,-78.08,1,3.647928488278834,1332.405880343844,5.153035166696819,1882.1460946360123,56.58640682879691,92.9478599613464,0.0,0.0,0.0,131.96707803188917,23.4,2.0559651312610727,0.1176517957803188,0.0,3214.5518,2.4125937630282626,21.558897018432617,12.820033073425293,8.738866806030273
quinua,-2.91,-79.0,1,4.103260556677441,1498.7159183264353,-0.201410824340645,-73.5653035904206,80.18682557577709,140.41153567402156,0.0,0.2794230149782574,0.0,259.6339829280077,62.9,10.271001771621837,3.0295337413432115,0.0,1425.1506,0.9509115653719312,29.72907066345215,22.230512619018555,7.4985198974609375
quinua,-1.333333,-78.7,1,3.82064451921173,1395.4904106420845,-1.89477090342977,-692.0650724777234,84.37993235625704,71.10580407473023,0.0,0.1294169753583507,0.0,235.3212393300048,53.3,8.276803833145433,1.9677262844258332,0.0,703.42535,0.5040700667759557,26.966411590576172,20.686660766601562,6.279777526855469
quinua,-0.966667,-78.666667,1,4.045272138943179,1477.5356487489958,-1.9423445899374563,-709.4413614746557,83.39346110484779,141.80276815912387,0.0,3.5913210661942343,0.100004026413271,246.15402842647768,75.4,8.800354324367852,2.6648131744242227,0.0,768.09436,0.5198483751597944,26.057886123657227,19.590803146362305,6.467069149017334
quinua,-1.564272,-78.463036,1,3.5330091767725174,1290.431601816162,0.5911179999309929,215.9058494747951,72.38283137381221,11.882831373812207,0.0,0.0,0.0,202.87581534868735,39.4,6.541439845385729,0.9912163794491866,0.0,1506.3374,1.1673136061996847,25.659221649169922,17.483850479125977,8.175352096557617
quinua,-15.475205,-70.113272,1,3.2970108545877546,1204.233214638177,-1.3751876933970657,-502.2873050132783,79.3767112256402,0.0,0.0,0.0,0.0,235.79184651312613,134.7,6.885571348043163,3.100124818811403,134.2495228700273,701.9459,0.5828997216636604,23.804828643798828,15.26817512512207,8.536669731140137
quinua,-13.420705,-71.868188,1,3.959233591393179,1446.1100692563584,-2.0766632575738493,-758.5012548288485,83.9185053953938,2.100084554678692,0.0,0.0,0.0,222.56484337252377,99.6,6.900277822515703,3.1118899983894344,65.15850579803511,687.60876,0.47548865563686,23.804828643798828,15.26817512512207,8.536669731140137
quinua,-13.429,-71.841545,1,3.959105761022721,1446.063379213549,-2.076535427203395,-758.4545647860401,83.9185053953938,2.100084554678692,0.0,0.0,0.0,222.56484337252377,99.6,6.900277822515703,3.1118899983894344,65.15850579803511,687.60876,0.4755040080961805,23.804828643798828,15.26817512512207,8.536669731140137
quinua,-12.109786,-77.032875,1,2.5389568793758484,927.3540001920286,-2.519246011335512,-920.1546056402956,99.99194717345787,24.648051215976807,0.0,0.0,0.0,365.0411680624899,5437.9,0.1970667579320341,0.1853015783540022,0.0,7.199395,0.0077634991265075,23.804828643798828,15.26817512512207,8.536669731140137
quinua,-15.7284,-70.0593,1,3.225766733910896,1178.2112995609546,-1.1906548731993278,-434.8866924360544,78.04235786761153,0.0,0.0,0.0,0.0,230.8181168465131,136.6,6.647326461588017,3.0324750362377197,99.08045981639552,743.3246,0.6308930968905019,23.804828643798828,15.26817512512207,8.536669731140137
quinua,-15.647679,-71.731198,1,3.6312004047985,1326.295947852652,-2.451208812438372,-895.3040187431152,88.48284747946528,0.0,0.0,0.0,0.0,282.5290223868577,205.7,6.814980270574971,3.982513287163795,189.02231639555484,430.99194,0.3249589164970951,23.804828643798828,15.26817512512207,8.536669731140137
quinua,-15.609329,-72.089623,1,3.740237958910471,1366.121914492049,-2.9896635909378992,-1091.9746265900674,93.39507167015624,0.0,0.0,0.0,0.0,305.12404976646803,246.0,6.344373087453696,3.6442643742953775,3.36484135931712,274.14728,0.2006766304932832,23.804828643798828,15.26817512512207,8.536669731140137
quinua,-17.662696,-70.144769,1,4.041191783786969,1476.04529902819,-3.81503879022836,-1393.4429181309083,98.7952971492994,4.747249959735867,0.0,0.0,0.0,340.554888065711,309.0,4.926668948300853,2.9236471251409246,0.1235343855693348,82.60238,0.0559619415674113,23.804828643798828,15.26817512512207,8.536669731140137
