cultivo,lat,lon,presencia,ET0_media_diaria,ET0_anual_mm,deficit_media_diaria,deficit_anual_mm,pct_dias_deficit,dias_estres_papa_anual,dias_estres_maiz_anual,dias_estres_frejol_anual,dias_estres_quinua_anual,dias_secos_anual,cdd_max,eventos_sequia_7d,eventos_sequia_15d,dias_helada_anual,pr_anual_mm,indice_aridez,tmax_media_anual,tmin_media_anual,rango_termico_diurno
maiz,-1.652003,-78.682849,1,4.118051817887144,1504.118426483279,-2.2243128966517496,-812.4302855020517,85.59107746819132,148.37656224834916,0.0,3.220717909486229,0.0852975519407312,251.66307376389108,54.3,9.765099049766466,2.529513609276856,0.0,691.6882,0.4598620442572404,26.057886123657227,19.590803146362305,6.467069149017334
maiz,-4.116353,-80.107961,1,4.59836643506044,1679.553340405825,-2.035102388982948,-743.3211475760214,85.94298598808182,364.6882126751489,0.0323542438395876,177.8983391045257,25.098069334836527,269.53438154292155,190.3,6.409081575132872,3.3177806410049926,0.0,936.2323,0.5574293179756831,30.925806045532227,23.84659194946289,7.079246520996094
maiz,-1.757141,-78.639104,1,4.07711224864084,1489.1652488160664,-2.1128577685055374,-771.7212999466476,84.97745208568207,139.62915123208245,0.0,2.1206736189402475,0.0588258978901594,250.7189181027541,54.3,9.665095023353196,2.4706877113866965,0.0,717.444,0.4817749945749658,26.057886123657227,19.590803146362305,6.467069149017334
maiz,-1.699093,-78.614012,1,4.118025831426051,1504.1089349283652,-2.2242869101906626,-812.4207939471395,85.59107746819132,148.37656224834916,0.0,3.220717909486229,0.0852975519407312,251.66307376389108,54.3,9.765099049766466,2.529513609276856,0.0,691.6882,0.4598649459431615,26.057886123657227,19.590803146362305,6.467069149017334
maiz,-0.747209,-78.600769,1,3.826967381902837,1397.7998362400112,-1.3056120310072468,-476.87479432539686,79.63198582702529,107.55727170236752,0.0,0.4088399903366081,0.0,224.5972781446288,69.8,7.512067160573361,2.2089124657754877,0.0,920.925,0.6588400651723354,26.057886123657227,19.590803146362305,6.467069149017334
maiz,0.242691,-78.242502,1,3.6607720631647056,1337.0969960709083,-1.1079366427329465,-404.6738587582087,80.4574005475922,102.95120389756804,0.0,0.2853056047672732,0.0,240.42438597197616,70.0,8.020911177323239,2.4206856981800606,0.0,932.42316,0.6973521961807629,23.729984283447266,15.161239624023438,8.568760871887207
maiz,0.156012,-79.41238,1,4.035603024693321,1474.004004769236,3.1549951175486988,1152.3619666846623,62.31679819616686,365.03822676759546,5.156089950072476,255.78676920599128,126.97275930101463,149.77661861813493,40.2,4.100165082944113,0.7176759542599451,0.0,2626.366,1.7817938972263287,30.958614349365234,24.000181198120117,6.958399772644043
maiz,-2.936412,-79.04618,1,4.103194021426954,1498.691616326195,-0.2013442890901481,-73.54100159017659,80.18682557577709,140.41153567402156,0.0,0.2794230149782574,0.0,259.6339829280077,62.9,10.271001771621837,3.0295337413432115,0.0,1425.1506,0.9509269850704763,29.72907066345215,22.230512619018555,7.4985198974609375
maiz,0.304242,-78.26467,1,3.694727651750248,1349.499274801778,-1.0850885051615182,-396.3285765102445,80.9776131422129,118.428297632469,0.0,0.4500181188597197,0.0088238846835239,246.462864390401,70.5,8.409162103398291,2.5824569173780003,0.0,953.1707,0.7063179352812428,24.051631927490234,15.475308418273926,8.576334953308105
maiz,-1.30333,-78.567872,1,4.11851823292689,1504.2887845765465,-2.139732114611013,-781.5371548616725,84.82042196811082,158.6799182638106,0.0,2.250090594298599,0.0529433081011434,236.25951240135288,46.2,8.473870591077468,1.71183362860364,0.0,722.75165,0.4804595071097864,25.041919708251953,18.156789779663086,6.885112762451172
maiz,-1.742607,-79.054993,1,4.124585333355422,1506.5047930080675,-0.3219786753007528,-117.60271115359998,72.10420357545497,265.1194979062651,0.0029412948945079,20.81554396843292,1.6177121919793844,184.9868598002899,54.4,6.376727331293283,1.7177162183926555,0.0,1388.9021,0.9219345612274262,29.72907066345215,22.230512619018555,7.4985198974609375
maiz,0.270667,-78.88525,1,3.5877734066104656,1310.4342367644724,3.221642519174975,1176.7049301286595,62.65904332420679,348.2522568046384,0.0,19.821386294089223,0.629437107424706,160.72705951038816,40.8,4.43841399581253,0.9059188275084552,0.0,2487.1392,1.8979548572725529,27.60110092163086,21.1522159576416,6.448885440826416
maiz,-1.731918,-78.761033,1,3.964491280374266,1448.0304401567005,-2.075646631067852,-758.1299319975328,85.04026413271058,118.978319777742,0.0,1.0088641488162344,0.0323542438395876,242.95978217104204,55.5,8.8915344660976,2.4795115960702203,0.0,689.9005,0.4764397893686692,26.966411590576172,20.686660766601562,6.279777526855469
maiz,-1.618066,-78.632475,1,4.118068972279832,1504.1246921252082,-2.224330051044438,-812.4365511439812,85.59349331615397,148.37656224834916,0.0,3.220717909486229,0.0852975519407312,251.66307376389108,54.3,9.765099049766466,2.529513609276856,0.0,691.6882,0.4598601288072083,26.057886123657227,19.590803146362305,6.467069149017334
